unlocode,country,location_code,name,name_ascii,subdivision,latitude,longitude
NOMJF,NO,MJF,Mosjøen,Mosjoen,18,65.83333333333333,13.2
NOMLK,NO,MLK,Melkøya,Melkoya,20,70.68333333333334,23.6
NOMLM,NO,MLM,Malm,Malm,17,64.06666666666666,11.233333333333333
NOMLS,NO,MLS,Melhus,Melhus,16,63.28333333333333,10.266666666666667
NOMLT,NO,MLT,Moldtustranda,Moldtustranda,15,62.28333333333333,5.616666666666667
NOMOB,NO,MOB,Mongstadbase,Mongstadbase,12,60.8,5.066666666666666
NOMOL,NO,MOL,Molde,Molde,15,62.733333333333334,7.15
NOMON,NO,MON,Mongstad,Mongstad,12,60.81666666666667,5.016666666666667
NOMOR,NO,MOR,Mørsvikbotn,Morsvikbotn,18,67.7,15.833333333333334
NOMOS,NO,MOS,Mosterhamn,Mosterhamn,12,59.7,5.383333333333334
NOMOV,NO,MOV,Mølstrevåg,Molstrevag,12,59.516666666666666,5.266666666666667
NOMQN,NO,MQN,Mo i Rana,Mo i Rana,18,66.31666666666666,14.133333333333333
NOMRV,NO,MRV,Muruvika,Muruvika,16,63.43333333333333,10.833333333333334
NOMSD,NO,MSD,Mjølstadneset,Mjolstadneset,15,62.31666666666667,5.666666666666667
NOMSK,NO,MSK,Moskenes,Moskenes,18,67.88333333333334,13.033333333333333
NOMSS,NO,MSS,Moss,Moss,01,59.416666666666664,10.65
NOMVV,NO,MVV,Mjølkevikvarden,Mjolkevikvarden,12,60.55,4.983333333333333
NONEV,NO,NEV,Nevlunghamn,Nevlunghamn,07,58.96666666666667,9.866666666666667
NONFD,NO,NFD,Nordfjordeid,Nordfjordeid,14,61.9,5.983333333333333
NONFO,NO,NFO,Nordfosen,Nordfosen,16,63.95,10.183333333333334
NONHS,NO,NHS,Norheimsund,Norheimsund,12,60.36666666666667,6.133333333333334
NONIA,NO,NIA,Hammarvika - Frøya,Hammarvika - Froya,16,63.68333333333333,8.8
NONKB,NO,NKB,Nordkjosbotn,Nordkjosbotn,19,69.23333333333333,19.35
NONOL,NO,NOL,Nordlenangen,Nordlenangen,19,69.91666666666667,20.166666666666668
NONOM,NO,NOM,Nordmela,Nordmela,18,69.13333333333334,15.683333333333334
NONSF,NO,NSF,Nordskaget - Frøya,Nordskaget - Froya,16,63.71666666666667,8.566666666666666
NONSN,NO,NSN,Nesna,Nesna,18,66.2,13.016666666666667
NONVK,NO,NVK,Narvik,Narvik,18,68.41666666666667,17.416666666666668
NONYE,NO,NYE,Nyelv,Nyelv,20,70.08333333333333,28.866666666666667
NONYH,NO,NYH,Nyhamna,Nyhamna,15,62.85,6.95
NONZC,NO,NZC,Larsnes,Larsnes,15,62.21666666666667,5.6
NONZL,NO,NZL,Glesvær,Glesvar,12,60.2,5.033333333333333
NONZY,NO,NZY,Tromsdalen,Tromsdalen,19,69.65,19.016666666666666
NOODD,NO,ODD,Odda,Odda,12,60.06666666666667,6.533333333333333
NOOKF,NO,OKF,Øksfjord,Oksfjord,20,70.23333333333333,22.333333333333332
NOOLD,NO,OLD,Olden,Olden,14,61.833333333333336,6.8
NOOLL,NO,OLL,Olderdalen,Olderdalen,19,69.6,20.516666666666666
NOOLN,NO,OLN,Ølen,Olen,11,59.6,5.8
NOOLR,NO,OLR,Oldervik,Oldervik,19,69.75,19.683333333333334
NOOLT,NO,OLT,Frafjord,Frafjord,11,58.833333333333336,6.3
NOOLV,NO,OLV,Ølve,Olve,12,60.016666666666666,5.8
NOOMA,NO,OMA,Omastranda,Omastranda,12,60.21666666666667,5.966666666666667
NOOMB,NO,OMB,Ombo,Ombo,11,59.233333333333334,6.016666666666667
NOOOS,NO,OOS,Os,Os,12,60.166666666666664,5.466666666666667
NOORK,NO,ORK,Orkanger,Orkanger,16,63.31666666666667,9.833333333333334
NOORS,NO,ORS,Ørsta,Orsta,15,62.18333333333333,6.083333333333333
NOORV,NO,ORV,Ortnevik,Ortnevik,14,61.1,6.133333333333334
NOOSE,NO,OSE,Osnes - Vindafjord,Osnes - Vindafjord,11,59.583333333333336,5.566666666666666
NOOSL,NO,OSL,Oslo,Oslo,03,59.9,10.733333333333333
NOOSY,NO,OSY,Namsos,Namsos,17,64.45,11.5
NOOTA,NO,OTA,Ottersøya,Ottersoya,18,64.85,11.283333333333333
NOOTO,NO,OTO,Ottersøy,Ottersoy,17,64.86666666666666,11.283333333333333
NOOYB,NO,OYB,Bogøy,Bogoy,18,67.9,15.183333333333334
NOPOR,NO,POR,Porsgrunn,Porsgrunn,08,59.13333333333333,9.633333333333333
NORAF,NO,RAF,Rafnes,Rafnes,08,59.1,9.566666666666666
NORAM,NO,RAM,Ramsund,Ramsund,18,68.48333333333333,16.5
NORBV,NO,RBV,Raudbergvika,Raudbergvika,15,62.266666666666666,7.05
NORDB,NO,RDB,Randaberg,Randaberg,11,59.0,5.633333333333333
NOREE,NO,REE,Re,Re,07,59.483333333333334,10.366666666666667
NOREK,NO,REK,Rekefjord,Rekefjord,11,58.333333333333336,6.25
NOREN,NO,REN,Rennesøy,Rennesoy,11,59.083333333333336,5.683333333333334
NOREP,NO,REP,Repparfjord,Repparfjord,20,70.45,24.283333333333335
NORES,NO,RES,Raunes - Vindafjord,Raunes - Vindafjord,11,59.43333333333333,5.75
NORET,NO,RET,Røst,Rost,18,67.51666666666667,12.133333333333333
NORFJ,NO,RFJ,Reinfjord,Reinfjord,19,70.1,21.6
NORIS,NO,RIS,Risør,Risor,09,58.71666666666667,9.233333333333333
NORIV,NO,RIV,Risavika,Risavika,11,58.93333333333333,5.6
NORMB,NO,RMB,Ramberg,Ramberg,18,68.08333333333333,13.216666666666667
NORMV,NO,RMV,Ramsvika,Ramsvika,15,62.95,7.4
NOROG,NO,ROG,Rognan,Rognan,18,67.1,15.383333333333333
NOROM,NO,ROM,Gjerdsvika,Gjerdsvika,15,62.25,5.55
NOROV,NO,ROV,Rovde,Rovde,15,62.18333333333333,5.75
NOROY,NO,ROY,Snarøya,Snaroya,02,59.88333333333333,10.616666666666667
NORPV,NO,RPV,Repvåg,Repvag,20,70.75,25.683333333333334
NORSD,NO,RSD,Raudsand,Raudsand,15,62.833333333333336,8.116666666666667
NORSH,NO,RSH,Risøyhamn,Risoyhamn,18,68.96666666666667,15.633333333333333
NORSS,NO,RSS,Rissa,Rissa,16,63.583333333333336,9.966666666666667
NORTL,NO,RTL,Rutledal,Rutledal,14,61.06666666666667,5.216666666666667
NORUB,NO,RUB,Rubbestadneset,Rubbestadneset,12,59.8,5.266666666666667
NORUN,NO,RUN,Runde,Runde,15,62.4,5.666666666666667
NORVK,NO,RVK,Rørvik,Rorvik,17,64.85,11.233333333333333
NORYF,NO,RYF,Rypefjord,Rypefjord,20,70.63333333333334,23.666666666666668
NOSAA,NO,SAA,Skaland,Skaland,19,69.45,17.3
NOSAC,NO,SAC,Salangsverket,Salangsverket,19,68.9,17.716666666666665
NOSAF,NO,SAF,Sandeid,Sandeid,11,59.55,5.833333333333333
NOSAG,NO,SAG,Vormedal,Vormedal,11,59.35,5.316666666666666
NOSAI,NO,SAI,Sandviksberget,Sandviksberget,16,64.31666666666666,10.45
NOSAK,NO,SAK,Stakkvik,Stakkvik,19,69.95,19.666666666666668
NOSAL,NO,SAL,Salangen,Salangen,19,68.86666666666666,17.816666666666666
NOSAS,NO,SAS,Sandnes,Sandnes,11,58.85,5.733333333333333
NOSAT,NO,SAT,Salten,Salten,18,67.36666666666666,15.583333333333334
NOSAU,NO,SAU,Sauda,Sauda,11,59.63333333333333,6.35
NOSAX,NO,SAX,Sand,Sand,11,59.483333333333334,6.25
NOSAY,NO,SAY,Sandøya,Sandoya,15,68.95,16.666666666666668
NOSBA,NO,SBA,Stord base,Stord base,12,59.75,5.483333333333333
NOSBT,NO,SBT,Botn - Sandnessjøen,Botn - Sandnessjoen,18,66.0,12.65
NOSBU,NO,SBU,Salsbruket,Salsbruket,17,64.8,11.866666666666667
NOSDI,NO,SDI,Sandvika,Sandvika,02,59.88333333333333,10.516666666666667
NOSDT,NO,SDT,Stadlandet,Stadlandet,14,62.13333333333333,5.316666666666666
NOSDZ,NO,SDZ,Stordal,Stordal,15,62.36666666666667,6.983333333333333
NOSEJ,NO,SEJ,Seljeli,Seljeli,18,66.13333333333334,13.583333333333334
NOSEV,NO,SEV,Selva,Selva,16,63.61666666666667,9.733333333333333
NOSGJ,NO,SGJ,Straumsgjerde,Straumsgjerde,15,62.333333333333336,6.583333333333333
NOSGT,NO,SGT,Skorgeneset,Skorgeneset,15,62.56666666666667,7.116666666666666
NOSHT,NO,SHT,Stanghelle,Stanghelle,12,60.55,5.733333333333333
NOSID,NO,SID,Sævareid,Savareid,12,60.18333333333333,5.766666666666667
NOSIH,NO,SIH,Siholmen,Siholmen,16,63.733333333333334,8.833333333333334
NOSIP,NO,SIP,Skipavik - Gulen,Skipavik - Gulen,12,60.85,5.033333333333333
NOSIS,NO,SIS,Sunde,Sunde,12,59.833333333333336,5.716666666666667
NOSJE,NO,SJE,Selje,Selje,14,62.03333333333333,5.333333333333333
NOSJH,NO,SJH,Senjahopen,Senjahopen,19,69.5,17.483333333333334
NOSJO,NO,SJO,Sjøholt,Sjoholt,15,62.46666666666667,6.8
NOSJU,NO,SJU,Sjursøja/Oslo,Sjursoja/Oslo,03,59.88333333333333,10.766666666666667
NOSJV,NO,SJV,Sjøvegan,Sjovegan,19,68.88333333333334,17.833333333333332
NOSKB,NO,SKB,Skibotn,Skibotn,19,69.38333333333334,20.25
NOSKE,NO,SKE,Skien,Skien,08,59.2,9.6
NOSKF,NO,SKF,Skiftun,Skiftun,11,59.28333333333333,6.133333333333334
NOSKH,NO,SKH,Skjærhalden,Skjarhalden,01,59.016666666666666,11.033333333333333
NOSKI,NO,SKI,Skjerkøya,Skjerkoya,08,59.0,9.75
NOSKK,NO,SKK,Stokksund,Stokksund,16,64.03333333333333,10.05
NOSKN,NO,SKN,Stokmarknes,Stokmarknes,18,68.56666666666666,14.9
NOSKU,NO,SKU,Skudeneshavn,Skudeneshavn,11,59.13333333333333,5.266666666666667
NOSKV,NO,SKV,Skålevik,Skalevik,12,60.38333333333333,5.233333333333333
NOSKX,NO,SKX,Skogn,Skogn,17,63.7,11.15
NOSKY,NO,SKY,Skjervøy,Skjervoy,19,70.03333333333333,20.966666666666665
NOSKZ,NO,SKZ,Skarsvåg,Skarsvag,20,71.1,25.816666666666666
NOSLD,NO,SLD,Solund,Solund,14,61.06666666666667,4.833333333333333
NOSLG,NO,SLG,Slagentangen,Slagentangen,07,59.31666666666667,10.5
NOSLH,NO,SLH,Salthella,Salthella,12,60.0,5.116666666666666
NOSLM,NO,SLM,Slemmestad,Slemmestad,06,59.766666666666666,10.483333333333333
NOSLN,NO,SLN,Skjolden,Skjolden,14,61.483333333333334,7.583333333333333
NOSLV,NO,SLV,Sløvåg,Slovag,14,60.85,5.066666666666666
NOSLX,NO,SLX,Sortland,Sortland,18,68.7,15.416666666666666
NOSMO,NO,SMO,Smøla,Smola,15,63.45,8.0
NOSNE,NO,SNE,Søgne,Sogne,10,58.083333333333336,7.816666666666666
NOSNF,NO,SNF,Snefjord,Snefjord,20,70.8,24.566666666666666
NOSNL,NO,SNL,Standal,Standal,15,62.266666666666666,6.433333333333334
NOSNS,NO,SNS,Steinesjøen,Steinesjoen,18,68.6,14.45
NOSNV,NO,SNV,Snekkevik,Snekkevik,08,58.86666666666667,9.3
NOSOG,NO,SOG,Sogndal,Sogndal,14,61.21666666666667,7.1
NOSOJ,NO,SOJ,Sørkjosen,Sorkjosen,19,69.8,20.933333333333334
NOSOR,NO,SOR,Sørarnoy,Sorarnoy,18,67.13333333333334,13.983333333333333
NOSOS,NO,SOS,Svolvær Osan,Svolvar Osan,18,68.23333333333333,14.533333333333333
NOSOV,NO,SOV,Sövik,Sovik,15,62.43333333333333,6.75
NOSOY,NO,SOY,Storøya,Storoya,11,59.416666666666664,5.233333333333333
NOSPG,NO,SPG,Sarpsborg,Sarpsborg,01,59.266666666666666,11.1
NOSPK,NO,SPK,Skipavik,Skipavik,12,60.06666666666667,5.6
NOSPV,NO,SPV,Spjelkavik,Spjelkavik,15,62.45,6.333333333333333
NOSRA,NO,SRA,Sørreisa,Sorreisa,19,69.13333333333334,18.116666666666667
NOSRD,NO,SRD,Sigerfjord,Sigerfjord,18,68.63333333333334,15.533333333333333
NOSRH,NO,SRH,Skarholmen,Skarholmen,12,60.4,5.2
NOSRK,NO,SRK,Skrolsvik,Skrolsvik,19,69.06666666666666,16.816666666666666
NOSRM,NO,SRM,Straumsnes,Straumsnes,18,68.65,14.633333333333333
NOSRN,NO,SRN,Stranda,Stranda,15,62.3,6.933333333333334
NOSRO,NO,SRO,Skrova,Skrova,18,68.16666666666667,14.666666666666666
NOSRP,NO,SRP,Stord,Stord,12,59.75,5.483333333333333
NOSRS,NO,SRS,Storesund,Storesund,11,59.416666666666664,5.266666666666667
NOSRV,NO,SRV,Sirevåg,Sirevag,11,58.5,5.783333333333333
NOSSJ,NO,SSJ,Sandnessjøen,Sandnessjoen,18,66.01666666666667,12.633333333333333
NOSSO,NO,SSO,Straumsjøen,Straumsjoen,18,68.7,14.466666666666667
NOSSS,NO,SSS,Sistranda,Sistranda,16,63.71666666666667,8.833333333333334
NOSTA,NO,STA,Stathelle,Stathelle,08,59.03333333333333,9.7
NOSTB,NO,STB,Storebø,Storebo,12,60.1,5.216666666666667
NOSTE,NO,STE,Steinkjer,Steinkjer,17,64.01666666666667,11.483333333333333
NOSTH,NO,STH,Steinshamn,Steinshamn,15,62.78333333333333,6.483333333333333
NOSTI,NO,STI,Steinvig,Steinvig,11,58.96666666666667,6.0
NOSTJ,NO,STJ,Stjørdal,Stjordal,17,63.46666666666667,10.883333333333333
NOSTO,NO,STO,Stokkvågen,Stokkvagen,18,66.33333333333333,13.0
NOSTR,NO,STR,Stryn,Stryn,14,61.88333333333333,6.7
NOSTU,NO,STU,Stura,Stura,12,60.61666666666667,4.866666666666667
NOSTV,NO,STV,Stavern,Stavern,07,58.983333333333334,10.033333333333333
NOSTX,NO,STX,Stø,Sto,18,69.01666666666667,15.133333333333333
NOSTY,NO,STY,Stjernøya,Stjernoya,20,70.3,22.716666666666665
NOSTZ,NO,STZ,Stranda - Frøya,Stranda - Froya,16,63.8,8.683333333333334
NOSUN,NO,SUN,Sunndalsøra,Sunndalsora,15,62.666666666666664,8.55
NOSUR,NO,SUR,Surnadal,Surnadal,15,62.983333333333334,8.633333333333333
NOSUS,NO,SUS,Susort,Susort,11,59.28333333333333,5.466666666666667
NOSUZ,NO,SUZ,Stamsund,Stamsund,18,68.11666666666666,13.833333333333334
NOSVB,NO,SVB,Svartebukt,Svartebukt,07,59.016666666666666,9.833333333333334
NOSVE,NO,SVE,Svelgen,Svelgen,14,61.766666666666666,5.283333333333333
NOSVG,NO,SVG,Stavanger,Stavanger,11,58.96666666666667,5.75
NOSVI,NO,SVI,Ørnes,Ornes,18,66.86666666666666,13.7
NOSVJ,NO,SVJ,Svolvær,Svolvar,18,68.21666666666667,14.55
NOSVL,NO,SVL,Sævlandsvik,Savlandsvik,11,59.266666666666666,5.183333333333334
NOSVO,NO,SVO,Sveio,Sveio,12,59.55,5.35
NOSVR,NO,SVR,Sørvær,Sorvar,20,70.63333333333334,21.983333333333334
NOSVT,NO,SVT,Stavneset - Rissa,Stavneset - Rissa,16,63.7,9.95
NOSVV,NO,SVV,Svelvik,Svelvik,07,59.6,10.4
NOSYK,NO,SYK,Sykkylven,Sykkylven,15,62.4,6.566666666666666
NOT8N,NO,T8N,Oteren,Oteren,19,69.26666666666667,19.9
NOTAE,NO,TAE,Tananger,Tananger,11,58.916666666666664,5.583333333333333
NOTAL,NO,TAL,Tælavåg,Talavag,12,60.25,4.983333333333333
NOTAU,NO,TAU,Tau,Tau,11,59.05,5.9
NOTAV,NO,TAV,Torangsvåg,Torangsvag,12,60.11666666666667,5.166666666666667
NOTBO,NO,TBO,Tjeldbergodden,Tjeldbergodden,15,63.46666666666667,9.0
NOTJL,NO,TJL,Tjøtta,Tjotta,18,65.81666666666666,12.433333333333334
NOTJR,NO,TJR,Tjørvåg,Tjorvag,15,62.28333333333333,5.733333333333333
NOTJU,NO,TJU,Torjulvågen,Torjulvagen,15,62.983333333333334,8.25
NOTMV,NO,TMV,Tromvik,Tromvik,19,69.78333333333333,18.4
NOTNN,NO,TNN,Tonnes,Tonnes,18,66.51666666666667,13.0
NOTOF,NO,TOF,Tofte - Hurum,Tofte - Hurum,06,59.53333333333333,10.566666666666666
NOTOM,NO,TOM,Tomrefjord,Tomrefjord,15,62.583333333333336,6.916666666666667
NOTON,NO,TON,Tønsberg,Tonsberg,07,59.25,10.416666666666666
NOTOR,NO,TOR,Torsken,Torsken,19,69.33333333333333,17.1
NOTOS,NO,TOS,Tromsø,Tromso,19,69.66666666666667,18.966666666666665
NOTOV,NO,TOV,Tovik,Tovik,19,68.68333333333334,16.9
NOTOY,NO,TOY,Thorøya,Thoroya,07,59.1,10.233333333333333
NOTRD,NO,TRD,Trondheim,Trondheim,16,63.43333333333333,10.4
NOTRF,NO,TRF,Sandefjord,Sandefjord,07,59.11666666666667,10.216666666666667
NOTRN,NO,TRN,Træna,Trana,18,66.5,12.1
NOTRO,NO,TRO,Trollåsen,Trollasen,02,60.03333333333333,10.033333333333333
NOTSB,NO,TSB,Tyssebotn,Tyssebotn,12,60.61666666666667,5.583333333333333
NOTSX,NO,TSX,Tyssedal,Tyssedal,12,60.11666666666667,6.55
NOTUF,NO,TUF,Tufjorden,Tufjorden,20,71.0,23.9
NOTVA,NO,TVA,Torsvåg,Torsvag,19,70.25,19.5
NOTVE,NO,TVE,Tvedestrand,Tvedestrand,09,58.61666666666667,8.916666666666666
NOTVI,NO,TVI,Torvika,Torvika,15,62.333333333333336,5.733333333333333
NOTYT,NO,TYT,Tytebærvika,Tytebarvika,19,69.6,19.966666666666665
NOUBO,NO,UBO,Uløybukt,Uloybukt,19,69.85,20.7
NOULE,NO,ULE,Ulstein,Ulstein,15,62.36666666666667,5.816666666666666
NOULL,NO,ULL,Ullensvang,Ullensvang,12,60.31666666666667,6.65
NOULS,NO,ULS,Ulsteinvik,Ulsteinvik,15,62.333333333333336,5.833333333333333
NOUME,NO,UME,Straume,Straume,12,60.31666666666667,5.283333333333333
NOUND,NO,UND,Sund - Karmøy,Sund - Karmoy,11,59.3,5.233333333333333
NOUSD,NO,USD,Uskedalen,Uskedalen,12,59.93333333333333,5.85
NOUTG,NO,UTG,Utgårdskilen,Utgardskilen,01,59.083333333333336,10.866666666666667
NOUTH,NO,UTH,Uthaug,Uthaug,16,63.71666666666667,9.6
NOUTN,NO,UTN,Utne,Utne,12,60.416666666666664,6.6
NOUTS,NO,UTS,Utsira,Utsira,11,59.3,4.883333333333333
NOUTV,NO,UTV,Utvorda,Utvorda,17,64.6,10.95
NOUVK,NO,UVK,Ulvik,Ulvik,12,60.56666666666667,6.916666666666667
NOVAD,NO,VAD,Valldal,Valldal,15,62.3,7.266666666666667
NOVAE,NO,VAE,Valsneset,Valsneset,16,63.81666666666667,9.633333333333333
NOVAG,NO,VAG,Valevåg,Valevag,12,59.7,5.466666666666667
NOVAK,NO,VAK,Vaksdal,Vaksdal,12,60.46666666666667,5.733333333333333
NOVAL,NO,VAL,Valløy,Valloy,07,59.266666666666666,10.5
NOVAN,NO,VAN,Vanvikan-Leksvik,Vanvikan-Leksvik,17,63.55,10.233333333333333
NOVAO,NO,VAO,Vardø,Vardo,20,70.36666666666666,31.1
NOVBE,NO,VBE,Valberg,Valberg,08,58.88333333333333,9.416666666666666
NOVDA,NO,VDA,Volda,Volda,15,62.13333333333333,6.05
NOVDL,NO,VDL,Vistdal,Vistdal,15,62.71666666666667,7.933333333333334
NOVDS,NO,VDS,Vadsø,Vadso,20,70.06666666666666,29.766666666666666
NOVEG,NO,VEG,Vega,Vega,18,65.65,12.0
NOVEO,NO,VEO,Vengsøy,Vengsoy,19,69.83333333333333,18.583333333333332
NOVER,NO,VER,Verdal,Verdal,17,63.78333333333333,11.433333333333334
NOVEY,NO,VEY,Værøy,Varoy,18,67.65,12.7
NOVHM,NO,VHM,Vadheim,Vadheim,14,61.2,5.816666666666666
NOVHN,NO,VHN,Vikholmen,Vikholmen,18,66.2,12.966666666666667
NOVIL,NO,VIL,Vikedal,Vikedal,11,59.5,5.916666666666667
NOVIS,NO,VIS,Vik - Sogn,Vik - Sogn,14,61.083333333333336,6.583333333333333
NOVKK,NO,VKK,Vikkilen,Vikkilen,09,58.36666666666667,8.616666666666667
NOVLL,NO,VLL,Voll,Voll,11,68.2,13.683333333333334
NOVLS,NO,VLS,Vallersund,Vallersund,16,63.85,9.75
NOVMD,NO,VMD,Vedavågen,Vedavagen,11,59.28333333333333,5.233333333333333
NOVNJ,NO,VNJ,Vinjeøra,Vinjeora,16,63.2,8.983333333333333
NOVNN,NO,VNN,Vannavalen,Vannavalen,19,70.11666666666666,19.966666666666665
NOVNS,NO,VNS,Vingsand,Vingsand,16,64.35,10.466666666666667
NOVOH,NO,VOH,Vågaholmen,Vagaholmen,18,66.71666666666667,13.283333333333333
NOVSM,NO,VSM,Vikan - Smøla,Vikan - Smola,15,63.38333333333333,8.2
NOVSN,NO,VSN,Visnes - Eide,Visnes - Eide,15,62.95,7.4
NOVST,NO,VST,Vestnes,Vestnes,15,62.63333333333333,7.066666666666666
NOVTL,NO,VTL,Vartdal,Vartdal,15,62.3,6.066666666666666
NOVTS,NO,VTS,Vats,Vats,11,59.483333333333334,5.733333333333333
NOVVG,NO,VVG,Vågsvåg,Vagsvag,14,61.93333333333333,5.05
NOYTO,NO,YTO,Ytrøy,Ytroy,14,61.083333333333336,4.683333333333334
NOZNJ,NO,ZNJ,Nusfjord,Nusfjord,18,68.03333333333333,13.35
NPLLU,NP,LLU,Nawalparasi,Nawalparasi,LU,27.533333333333335,83.66666666666667
NRINU,NR,INU,Nauru Island,Nauru Island,,-0.55,166.91666666666666
NUALO,NU,ALO,Alofi,Alofi,,-19.05,-169.91666666666666
NZAKA,NZ,AKA,Akaroa,Akaroa,CAN,-43.8,172.95
NZAKL,NZ,AKL,Auckland,Auckland,AUK,-36.833333333333336,174.8
NZBLU,NZ,BLU,Bluff,Bluff,STL,-46.6,168.31666666666666
NZBUW,NZ,BUW,Burnham Wharf,Burnham Wharf,WGN,-41.3,174.8
NZCSA,NZ,CSA,Chelsea,Chelsea,AUK,-36.81666666666667,174.71666666666667
NZDEV,NZ,DEV,Devonport,Devonport,AUK,-36.833333333333336,174.78333333333333
NZDPC,NZ,DPC,Deep Cove,Deep Cove,STL,-45.45,167.15
NZGIS,NZ,GIS,Gisborne,Gisborne,GIS,-38.666666666666664,178.03333333333333
NZGLE,NZ,GLE,Glenavy,Glenavy,CAN,-44.916666666666664,171.1
NZGMN,NZ,GMN,Greymouth,Greymouth,WTC,-42.43333333333333,171.2
NZHMB,NZ,HMB,Tamaki,Tamaki,AUK,-36.88333333333333,174.9
NZKAU,NZ,KAU,Kauri Point,Kauri Point,AUK,-36.81666666666667,174.68333333333334
NZKBZ,NZ,KBZ,Kaikoura,Kaikoura,CAN,-42.416666666666664,173.7
NZLYT,NZ,LYT,Lyttelton,Lyttelton,CAN,-43.6,172.71666666666667
NZMAB,NZ,MAB,Matiatia Bay,Matiatia Bay,AUK,-36.766666666666666,174.96666666666667
NZMAP,NZ,MAP,Marsden Point,Marsden Point,NTL,-35.833333333333336,174.5
NZMFN,NZ,MFN,Milford Sound,Milford Sound,STL,-44.666666666666664,167.91666666666666
NZNPE,NZ,NPE,Napier,Napier,HKB,-39.46666666666667,176.9
NZNPL,NZ,NPL,New Plymouth,New Plymouth,TKI,-39.05,174.01666666666668
NZNSN,NZ,NSN,Nelson,Nelson,NSN,-41.25,173.26666666666668
NZOLT,NZ,OLT,Rolleston,Rolleston,CAN,-43.583333333333336,172.38333333333333
NZONE,NZ,ONE,Onehunga (Manukau Harbour),Onehunga (Manukau Harbour),AUK,-37.0,174.66666666666666
NZOPX,NZ,OPX,Opua,Opua,NTL,-35.31666666666667,174.11666666666667
NZORR,NZ,ORR,Otago Harbour,Otago Harbour,OTA,-45.8,170.61666666666667
NZOTT,NZ,OTT,Otematata,Otematata,CAN,-44.61666666666667,170.26666666666668
NZPCN,NZ,PCN,Picton,Picton,MBH,-41.28333333333333,174.0
NZPOE,NZ,POE,Port Chalmers,Port Chalmers,OTA,-45.81666666666667,170.6
NZPON,NZ,PON,Port Nelson,Port Nelson,,-41.266666666666666,173.26666666666668
NZPOR,NZ,POR,Portland,Portland,NTL,-35.8,174.31666666666666
NZRAV,NZ,RAV,Ravensbourne,Ravensbourne,OTA,-45.86666666666667,170.55
NZRUS,NZ,RUS,Russel,Russel,NTL,-35.266666666666666,174.11666666666667
NZSEA,NZ,SEA,Seaview,Seaview,WGN,-39.46666666666667,176.91666666666666
NZSHB,NZ,SHB,Shelly Bay,Shelly Bay,WGN,-41.28333333333333,174.81666666666666
NZTAK,NZ,TAK,Takapuna,Takapuna,AUK,-36.78333333333333,174.76666666666668
NZTHH,NZ,THH,Taharoa,Taharoa,WKO,-38.15,174.73333333333332
NZTIU,NZ,TIU,Timaru,Timaru,CAN,-44.38333333333333,171.25
NZTKH,NZ,TKH,Tarakohe,Tarakohe,TAS,-40.833333333333336,172.88333333333333
NZTRG,NZ,TRG,Tauranga,Tauranga,BOP,-37.68333333333333,176.16666666666666
NZTRY,NZ,TRY,Tryphena,Tryphena,AUK,-36.3,175.48333333333332
NZTWI,NZ,TWI,Tiwai Point-Bluff Port,Tiwai Point-Bluff Port,STL,-46.583333333333336,168.35
NZWAG,NZ,WAG,Wanganui,Wanganui,MWT,-39.93333333333333,174.98333333333332
NZWHN,NZ,WHN,Whangaparapara,Whangaparapara,AUK,-36.233333333333334,175.38333333333333
NZWHR,NZ,WHR,Whangaroa,Whangaroa,NTL,-35.03333333333333,173.75
NZWKE,NZ,WKE,Waiheke Island,Waiheke Island,AUK,-36.8,175.1
NZWLG,NZ,WLG,Wellington,Wellington,WGN,-41.266666666666666,174.78333333333333
NZWRE,NZ,WRE,Whangarei,Whangarei,NTL,-35.833333333333336,174.48333333333332
NZWSZ,NZ,WSZ,Westport,Westport,WTC,-41.733333333333334,171.58333333333334
NZWTG,NZ,WTG,Waitangi,Waitangi,NTL,-35.25,174.08333333333334
OMDQM,OM,DQM,Duqm,Duqm,WU,19.65,57.7
OMFAH,OM,FAH,Fahal,Fahal,MA,23.683333333333334,58.5
OMMCT,OM,MCT,Muscat,Muscat,MA,23.6,58.583333333333336
OMMFH,OM,MFH,Mina' al Fahl,Mina' al Fahl,MA,23.633333333333333,58.516666666666666
OMMNH,OM,MNH,Al Mudayq,Al Mudayq,BS,23.816666666666666,57.516666666666666
OMOFC,OM,OFC,Sur,Sur,SJ,22.65,59.43333333333333
OMQAL,OM,QAL,Qalhat,Qalhat,SH,22.7,59.36666666666667
OMQUO,OM,QUO,Quoin Island,Quoin Island,,26.583333333333332,56.516666666666666
OMSHI,OM,SHI,Shinas,Shinas,BS,24.733333333333334,56.46666666666667
OMSTQ,OM,STQ,"Mina Sultan Qaboos, Muscat","Mina Sultan Qaboos, Muscat",,23.616666666666667,58.55
OMSUL,OM,SUL,Port Sultan,Port Sultan,,23.616666666666667,58.63333333333333
OMSUW,OM,SUW,Al-Suwaiq,Al-Suwaiq,BJ,23.85,57.43333333333333
PAACO,PA,ACO,Ancon,Ancon,8,8.966666666666667,-79.55
PABAY,PA,BAY,Bayano,Bayano,7,7.633333333333333,-80.38333333333334
PABCC,PA,BCC,Boca Chica,Boca Chica,4,8.216666666666667,-82.21666666666667
PABOC,PA,BOC,Bocas del Toro,Bocas del Toro,1,9.333333333333334,-82.23333333333333
